timestep_name,hour,demandb1,demandb2,demandb3,demandb4
t2474,2474,2428.41089,8688.9579,1496.68994,4727.0761700
t2475,2475,2317.36284,8330.38152,1473.20334,4742.4637700
t2476,2476,2250.54421,8112.65927,1466.38627,4693.1822500
t2477,2477,2231.40708,8031.23816,1459.2646,4661.2501600
t2478,2478,2267.50927,8128.76317,1463.3155,4657.5723900
t2479,2479,2413.67231,8722.45461,1477.06956,4821.4081700
t248,248,2650.15586,9551.64161,1498.67937,4680.3431100
t2481,2481,2746.92965,9843.49946,1497.79423,4505.5656100
t2482,2482,2870.55555,10344.9585,1536.53835,4579.7986400
t2483,2483,2980.98327,10708.61214,1555.91486,4562.3585400
t2484,2484,3022.64018,10921.22018,1559.79059,4521.5846400
t2485,2485,3001.36338,10972.33777,1558.78901,4503.1158900
t2486,2486,2957.20016,10975.41808,1562.42609,4375.1285200
t2487,2487,2970.65967,11045.48191,1567.95885,4365.3298300
t2488,2488,2952.41136,10999.60628,1557.5557,4501.5212100
t2489,2489,2913.5288,10833.6458,1543.58739,4612.4877400
t249,249,2711.2522,10051.41322,1476.22953,4634.8132400
t2491,2491,2432.87957,9264.59007,1436.91863,4696.4721800
t2492,2492,2638.55757,9965.07682,1497.14674,4741.7199800
t2493,2493,2867.16365,10700.13445,1572.39927,4843.2475800
t2494,2494,2822.15303,10443.80217,1583.72213,4910.6223300
t2495,2495,2696.86266,9823.29935,1559.08566,5077.4613300
t2496,2496,2655.39671,9495.41695,1546.30032,5118.1965600
t2497,2497,2576.48376,9172.34131,1520.92563,4876.7700200
t2498,2498,2428.41089,8688.9579,1496.68994,4727.0761700
t2499,2499,2317.36284,8330.38152,1473.20334,4742.4637700
t25,25,2250.54421,8112.65927,1466.38627,4693.1822500
t2501,2501,2231.40708,8031.23816,1459.2646,4661.2501600
t2502,2502,2267.50927,8128.76317,1463.3155,4657.5723900
t2503,2503,2413.67231,8722.45461,1477.06956,4821.4081700
t2504,2504,2650.15586,9551.64161,1498.67937,4680.3431100
t2505,2505,2746.92965,9843.49946,1497.79423,4505.5656100
t2506,2506,2870.55555,10344.9585,1536.53835,4579.7986400
t2507,2507,2980.98327,10708.61214,1555.91486,4562.3585400
t2508,2508,3022.64018,10921.22018,1559.79059,4521.5846400
t2509,2509,3001.36338,10972.33777,1558.78901,4503.1158900
t251,251,2957.20016,10975.41808,1562.42609,4375.1285200
t2511,2511,2970.65967,11045.48191,1567.95885,4365.3298300
t2512,2512,2952.41136,10999.60628,1557.5557,4501.5212100
t2513,2513,2913.5288,10833.6458,1543.58739,4612.4877400
t2514,2514,2711.2522,10051.41322,1476.22953,4634.8132400
t2515,2515,2432.87957,9264.59007,1436.91863,4696.4721800
t2516,2516,2638.55757,9965.07682,1497.14674,4741.7199800
t2517,2517,2867.16365,10700.13445,1572.39927,4843.2475800
t2518,2518,2822.15303,10443.80217,1583.72213,4910.6223300
t2519,2519,2696.86266,9823.29935,1559.08566,5077.4613300
t252,252,2655.39671,9495.41695,1546.30032,5118.1965600
t2521,2521,2576.48376,9172.34131,1520.92563,4876.7700200
t2522,2522,2428.41089,8688.9579,1496.68994,4727.0761700
t2523,2523,2317.36284,8330.38152,1473.20334,4742.4637700
t2524,2524,2250.54421,8112.65927,1466.38627,4693.1822500
t2525,2525,2231.40708,8031.23816,1459.2646,4661.2501600
t2526,2526,2267.50927,8128.76317,1463.3155,4657.5723900
t2527,2527,2413.67231,8722.45461,1477.06956,4821.4081700
t2528,2528,2650.15586,9551.64161,1498.67937,4680.3431100
t2529,2529,2746.92965,9843.49946,1497.79423,4505.5656100
t253,253,2870.55555,10344.9585,1536.53835,4579.7986400
t2531,2531,2980.98327,10708.61214,1555.91486,4562.3585400
t2532,2532,3022.64018,10921.22018,1559.79059,4521.5846400
t2533,2533,3001.36338,10972.33777,1558.78901,4503.1158900
t2534,2534,2957.20016,10975.41808,1562.42609,4375.1285200
t2535,2535,2970.65967,11045.48191,1567.95885,4365.3298300
t2536,2536,2952.41136,10999.60628,1557.5557,4501.5212100
t2537,2537,2913.5288,10833.6458,1543.58739,4612.4877400
t2538,2538,2711.2522,10051.41322,1476.22953,4634.8132400
t2539,2539,2432.87957,9264.59007,1436.91863,4696.4721800
t254,254,2638.55757,9965.07682,1497.14674,4741.7199800
t2541,2541,2867.16365,10700.13445,1572.39927,4843.2475800
t2542,2542,2822.15303,10443.80217,1583.72213,4910.6223300
t2543,2543,2696.86266,9823.29935,1559.08566,5077.4613300
t2544,2544,2655.39671,9495.41695,1546.30032,5118.1965600
t2545,2545,2576.48376,9172.34131,1520.92563,4876.7700200
t2546,2546,2428.41089,8688.9579,1496.68994,4727.0761700
t2547,2547,2317.36284,8330.38152,1473.20334,4742.4637700
t2548,2548,2250.54421,8112.65927,1466.38627,4693.1822500
t2549,2549,2231.40708,8031.23816,1459.2646,4661.2501600
t255,255,2267.50927,8128.76317,1463.3155,4657.5723900
t2551,2551,2413.67231,8722.45461,1477.06956,4821.4081700
t2552,2552,2650.15586,9551.64161,1498.67937,4680.3431100
t2553,2553,2746.92965,9843.49946,1497.79423,4505.5656100
t2554,2554,2870.55555,10344.9585,1536.53835,4579.7986400
t2555,2555,2980.98327,10708.61214,1555.91486,4562.3585400
t2556,2556,3022.64018,10921.22018,1559.79059,4521.5846400
t2557,2557,3001.36338,10972.33777,1558.78901,4503.1158900
t2558,2558,2957.20016,10975.41808,1562.42609,4375.1285200
t2559,2559,2970.65967,11045.48191,1567.95885,4365.3298300
t256,256,2952.41136,10999.60628,1557.5557,4501.5212100
t2561,2561,2913.5288,10833.6458,1543.58739,4612.4877400
t2562,2562,2711.2522,10051.41322,1476.22953,4634.8132400
t2563,2563,2432.87957,9264.59007,1436.91863,4696.4721800
t2564,2564,2638.55757,9965.07682,1497.14674,4741.7199800
t2565,2565,2867.16365,10700.13445,1572.39927,4843.2475800
t2566,2566,2822.15303,10443.80217,1583.72213,4910.6223300
t2567,2567,2696.86266,9823.29935,1559.08566,5077.4613300
t2568,2568,2655.39671,9495.41695,1546.30032,5118.1965600
t2569,2569,2576.48376,9172.34131,1520.92563,4876.7700200
t257,257,2428.41089,8688.9579,1496.68994,4727.0761700
t2571,2571,2317.36284,8330.38152,1473.20334,4742.4637700
t2572,2572,2250.54421,8112.65927,1466.38627,4693.1822500
t2573,2573,2231.40708,8031.23816,1459.2646,4661.2501600
t2574,2574,2267.50927,8128.76317,1463.3155,4657.5723900
t2575,2575,2413.67231,8722.45461,1477.06956,4821.4081700
t2576,2576,2650.15586,9551.64161,1498.67937,4680.3431100
t2577,2577,2746.92965,9843.49946,1497.79423,4505.5656100
t2578,2578,2870.55555,10344.9585,1536.53835,4579.7986400
t2579,2579,2980.98327,10708.61214,1555.91486,4562.3585400
t258,258,3022.64018,10921.22018,1559.79059,4521.5846400
t2581,2581,3001.36338,10972.33777,1558.78901,4503.1158900
t2582,2582,2957.20016,10975.41808,1562.42609,4375.1285200
t2583,2583,2970.65967,11045.48191,1567.95885,4365.3298300
t2584,2584,2952.41136,10999.60628,1557.5557,4501.5212100
t2585,2585,2913.5288,10833.6458,1543.58739,4612.4877400
t2586,2586,2711.2522,10051.41322,1476.22953,4634.8132400
t2587,2587,2432.87957,9264.59007,1436.91863,4696.4721800
t2588,2588,2638.55757,9965.07682,1497.14674,4741.7199800
t2589,2589,2867.16365,10700.13445,1572.39927,4843.2475800
t259,259,2822.15303,10443.80217,1583.72213,4910.6223300
t2591,2591,2696.86266,9823.29935,1559.08566,5077.4613300
t2592,2592,2655.39671,9495.41695,1546.30032,5118.1965600
t2593,2593,2576.48376,9172.34131,1520.92563,4876.7700200
t2594,2594,2428.41089,8688.9579,1496.68994,4727.0761700
t2595,2595,2317.36284,8330.38152,1473.20334,4742.4637700
t2596,2596,2250.54421,8112.65927,1466.38627,4693.1822500
t2597,2597,2231.40708,8031.23816,1459.2646,4661.2501600
t2598,2598,2267.50927,8128.76317,1463.3155,4657.5723900
t2599,2599,2413.67231,8722.45461,1477.06956,4821.4081700
t26,26,2650.15586,9551.64161,1498.67937,4680.3431100
t2601,2601,2746.92965,9843.49946,1497.79423,4505.5656100
t2602,2602,2870.55555,10344.9585,1536.53835,4579.7986400
t2603,2603,2980.98327,10708.61214,1555.91486,4562.3585400
t2604,2604,3022.64018,10921.22018,1559.79059,4521.5846400
t2605,2605,3001.36338,10972.33777,1558.78901,4503.1158900
t2606,2606,2957.20016,10975.41808,1562.42609,4375.1285200
t2607,2607,2970.65967,11045.48191,1567.95885,4365.3298300
t2608,2608,2952.41136,10999.60628,1557.5557,4501.5212100
t2609,2609,2913.5288,10833.6458,1543.58739,4612.4877400
t261,261,2711.2522,10051.41322,1476.22953,4634.8132400
t2611,2611,2432.87957,9264.59007,1436.91863,4696.4721800
t2612,2612,2638.55757,9965.07682,1497.14674,4741.7199800
t2613,2613,2867.16365,10700.13445,1572.39927,4843.2475800
t2614,2614,2822.15303,10443.80217,1583.72213,4910.6223300
t2615,2615,2696.86266,9823.29935,1559.08566,5077.4613300
t2616,2616,2655.39671,9495.41695,1546.30032,5118.1965600
t2617,2617,2576.48376,9172.34131,1520.92563,4876.7700200
t2618,2618,2428.41089,8688.9579,1496.68994,4727.0761700
t2619,2619,2317.36284,8330.38152,1473.20334,4742.4637700
t262,262,2250.54421,8112.65927,1466.38627,4693.1822500
t2621,2621,2231.40708,8031.23816,1459.2646,4661.2501600
t2622,2622,2267.50927,8128.76317,1463.3155,4657.5723900
t2623,2623,2413.67231,8722.45461,1477.06956,4821.4081700
t2624,2624,2650.15586,9551.64161,1498.67937,4680.3431100
t2625,2625,2746.92965,9843.49946,1497.79423,4505.5656100
t2626,2626,2870.55555,10344.9585,1536.53835,4579.7986400
t2627,2627,2980.98327,10708.61214,1555.91486,4562.3585400
t2628,2628,3022.64018,10921.22018,1559.79059,4521.5846400
t2629,2629,3001.36338,10972.33777,1558.78901,4503.1158900
t263,263,2957.20016,10975.41808,1562.42609,4375.1285200
t2631,2631,2970.65967,11045.48191,1567.95885,4365.3298300
t2632,2632,2952.41136,10999.60628,1557.5557,4501.5212100
t2633,2633,2913.5288,10833.6458,1543.58739,4612.4877400
t2634,2634,2711.2522,10051.41322,1476.22953,4634.8132400
t2635,2635,2432.87957,9264.59007,1436.91863,4696.4721800
t2636,2636,2638.55757,9965.07682,1497.14674,4741.7199800
t2637,2637,2867.16365,10700.13445,1572.39927,4843.2475800
t2638,2638,2822.15303,10443.80217,1583.72213,4910.6223300
t2639,2639,2696.86266,9823.29935,1559.08566,5077.4613300
t264,264,2655.39671,9495.41695,1546.30032,5118.1965600
t2641,2641,2576.48376,9172.34131,1520.92563,4876.7700200
t2642,2642,2428.41089,8688.9579,1496.68994,4727.0761700
t2643,2643,2317.36284,8330.38152,1473.20334,4742.4637700
t2644,2644,2250.54421,8112.65927,1466.38627,4693.1822500
t2645,2645,2231.40708,8031.23816,1459.2646,4661.2501600
t2646,2646,2267.50927,8128.76317,1463.3155,4657.5723900
t2647,2647,2413.67231,8722.45461,1477.06956,4821.4081700
t2648,2648,2650.15586,9551.64161,1498.67937,4680.3431100
t2649,2649,2746.92965,9843.49946,1497.79423,4505.5656100
t265,265,2870.55555,10344.9585,1536.53835,4579.7986400
t2651,2651,2980.98327,10708.61214,1555.91486,4562.3585400
t2652,2652,3022.64018,10921.22018,1559.79059,4521.5846400
t2653,2653,3001.36338,10972.33777,1558.78901,4503.1158900
t2654,2654,2957.20016,10975.41808,1562.42609,4375.1285200
t2655,2655,2970.65967,11045.48191,1567.95885,4365.3298300
t2656,2656,2952.41136,10999.60628,1557.5557,4501.5212100
t2657,2657,2913.5288,10833.6458,1543.58739,4612.4877400
t2658,2658,2711.2522,10051.41322,1476.22953,4634.8132400
t2659,2659,2432.87957,9264.59007,1436.91863,4696.4721800
t266,266,2638.55757,9965.07682,1497.14674,4741.7199800
t2661,2661,2867.16365,10700.13445,1572.39927,4843.2475800
t2662,2662,2822.15303,10443.80217,1583.72213,4910.6223300
t2663,2663,2696.86266,9823.29935,1559.08566,5077.4613300
t2664,2664,2655.39671,9495.41695,1546.30032,5118.1965600
t2665,2665,2576.48376,9172.34131,1520.92563,4876.7700200
t2666,2666,2428.41089,8688.9579,1496.68994,4727.0761700
t2667,2667,2317.36284,8330.38152,1473.20334,4742.4637700
t2668,2668,2250.54421,8112.65927,1466.38627,4693.1822500
t2669,2669,2231.40708,8031.23816,1459.2646,4661.2501600
t267,267,2267.50927,8128.76317,1463.3155,4657.5723900
t2671,2671,2413.67231,8722.45461,1477.06956,4821.4081700
t2672,2672,2650.15586,9551.64161,1498.67937,4680.3431100
t2673,2673,2746.92965,9843.49946,1497.79423,4505.5656100
t2674,2674,2870.55555,10344.9585,1536.53835,4579.7986400
t2675,2675,2980.98327,10708.61214,1555.91486,4562.3585400
t2676,2676,3022.64018,10921.22018,1559.79059,4521.5846400
t2677,2677,3001.36338,10972.33777,1558.78901,4503.1158900
t2678,2678,2957.20016,10975.41808,1562.42609,4375.1285200
t2679,2679,2970.65967,11045.48191,1567.95885,4365.3298300
t268,268,2952.41136,10999.60628,1557.5557,4501.5212100
t2681,2681,2913.5288,10833.6458,1543.58739,4612.4877400
t2682,2682,2711.2522,10051.41322,1476.22953,4634.8132400
t2683,2683,2432.87957,9264.59007,1436.91863,4696.4721800
t2684,2684,2638.55757,9965.07682,1497.14674,4741.7199800
t2685,2685,2867.16365,10700.13445,1572.39927,4843.2475800
t2686,2686,2822.15303,10443.80217,1583.72213,4910.6223300
t2687,2687,2696.86266,9823.29935,1559.08566,5077.4613300
t2688,2688,2655.39671,9495.41695,1546.30032,5118.1965600
t2689,2689,2576.48376,9172.34131,1520.92563,4876.7700200
t269,269,2428.41089,8688.9579,1496.68994,4727.0761700
t2691,2691,2317.36284,8330.38152,1473.20334,4742.4637700
t2692,2692,2250.54421,8112.65927,1466.38627,4693.1822500
t2693,2693,2231.40708,8031.23816,1459.2646,4661.2501600
t2694,2694,2267.50927,8128.76317,1463.3155,4657.5723900
t2695,2695,2413.67231,8722.45461,1477.06956,4821.4081700
t2696,2696,2650.15586,9551.64161,1498.67937,4680.3431100
t2697,2697,2746.92965,9843.49946,1497.79423,4505.5656100
t2698,2698,2870.55555,10344.9585,1536.53835,4579.7986400
t2699,2699,2980.98327,10708.61214,1555.91486,4562.3585400
t27,27,3022.64018,10921.22018,1559.79059,4521.5846400
t2701,2701,3001.36338,10972.33777,1558.78901,4503.1158900
t2702,2702,2957.20016,10975.41808,1562.42609,4375.1285200
t2703,2703,2970.65967,11045.48191,1567.95885,4365.3298300
t2704,2704,2952.41136,10999.60628,1557.5557,4501.5212100
t2705,2705,2913.5288,10833.6458,1543.58739,4612.4877400
t2706,2706,2711.2522,10051.41322,1476.22953,4634.8132400
t2707,2707,2432.87957,9264.59007,1436.91863,4696.4721800
t2708,2708,2638.55757,9965.07682,1497.14674,4741.7199800
t2709,2709,2867.16365,10700.13445,1572.39927,4843.2475800
t271,271,2822.15303,10443.80217,1583.72213,4910.6223300
t2711,2711,2696.86266,9823.29935,1559.08566,5077.4613300
t2712,2712,2655.39671,9495.41695,1546.30032,5118.1965600
t2713,2713,2576.48376,9172.34131,1520.92563,4876.7700200
t2714,2714,2428.41089,8688.9579,1496.68994,4727.0761700
t2715,2715,2317.36284,8330.38152,1473.20334,4742.4637700
t2716,2716,2250.54421,8112.65927,1466.38627,4693.1822500
t2717,2717,2231.40708,8031.23816,1459.2646,4661.2501600
t2718,2718,2267.50927,8128.76317,1463.3155,4657.5723900
t2719,2719,2413.67231,8722.45461,1477.06956,4821.4081700
t272,272,2650.15586,9551.64161,1498.67937,4680.3431100
t2721,2721,2746.92965,9843.49946,1497.79423,4505.5656100
t2722,2722,2870.55555,10344.9585,1536.53835,4579.7986400
t2723,2723,2980.98327,10708.61214,1555.91486,4562.3585400
t2724,2724,3022.64018,10921.22018,1559.79059,4521.5846400
t2725,2725,3001.36338,10972.33777,1558.78901,4503.1158900
t2726,2726,2957.20016,10975.41808,1562.42609,4375.1285200
t2727,2727,2970.65967,11045.48191,1567.95885,4365.3298300
t2728,2728,2952.41136,10999.60628,1557.5557,4501.5212100
t2729,2729,2913.5288,10833.6458,1543.58739,4612.4877400
t273,273,2711.2522,10051.41322,1476.22953,4634.8132400
t2731,2731,2432.87957,9264.59007,1436.91863,4696.4721800
t2732,2732,2638.55757,9965.07682,1497.14674,4741.7199800
t2733,2733,2867.16365,10700.13445,1572.39927,4843.2475800
t2734,2734,2822.15303,10443.80217,1583.72213,4910.6223300
t2735,2735,2696.86266,9823.29935,1559.08566,5077.4613300
t2736,2736,2655.39671,9495.41695,1546.30032,5118.1965600
t2737,2737,2576.48376,9172.34131,1520.92563,4876.7700200
t2738,2738,2428.41089,8688.9579,1496.68994,4727.0761700
t2739,2739,2317.36284,8330.38152,1473.20334,4742.4637700
t274,274,2250.54421,8112.65927,1466.38627,4693.1822500
t2741,2741,2231.40708,8031.23816,1459.2646,4661.2501600
t2742,2742,2267.50927,8128.76317,1463.3155,4657.5723900
t2743,2743,2413.67231,8722.45461,1477.06956,4821.4081700
t2744,2744,2650.15586,9551.64161,1498.67937,4680.3431100
t2745,2745,2746.92965,9843.49946,1497.79423,4505.5656100
t2746,2746,2870.55555,10344.9585,1536.53835,4579.7986400
t2747,2747,2980.98327,10708.61214,1555.91486,4562.3585400
t2748,2748,3022.64018,10921.22018,1559.79059,4521.5846400
t2749,2749,3001.36338,10972.33777,1558.78901,4503.1158900
t275,275,2957.20016,10975.41808,1562.42609,4375.1285200
t2751,2751,2970.65967,11045.48191,1567.95885,4365.3298300
t2752,2752,2952.41136,10999.60628,1557.5557,4501.5212100
t2753,2753,2913.5288,10833.6458,1543.58739,4612.4877400
t2754,2754,2711.2522,10051.41322,1476.22953,4634.8132400
t2755,2755,2432.87957,9264.59007,1436.91863,4696.4721800
t2756,2756,2638.55757,9965.07682,1497.14674,4741.7199800
t2757,2757,2867.16365,10700.13445,1572.39927,4843.2475800
t2758,2758,2822.15303,10443.80217,1583.72213,4910.6223300
t2759,2759,2696.86266,9823.29935,1559.08566,5077.4613300
t276,276,2655.39671,9495.41695,1546.30032,5118.1965600
t2761,2761,2576.48376,9172.34131,1520.92563,4876.7700200
t2762,2762,2428.41089,8688.9579,1496.68994,4727.0761700
t2763,2763,2317.36284,8330.38152,1473.20334,4742.4637700
t2764,2764,2250.54421,8112.65927,1466.38627,4693.1822500
t2765,2765,2231.40708,8031.23816,1459.2646,4661.2501600
t2766,2766,2267.50927,8128.76317,1463.3155,4657.5723900
t2767,2767,2413.67231,8722.45461,1477.06956,4821.4081700
t2768,2768,2650.15586,9551.64161,1498.67937,4680.3431100
t2769,2769,2746.92965,9843.49946,1497.79423,4505.5656100
t277,277,2870.55555,10344.9585,1536.53835,4579.7986400
t2771,2771,2980.98327,10708.61214,1555.91486,4562.3585400
t2772,2772,3022.64018,10921.22018,1559.79059,4521.5846400
t2773,2773,3001.36338,10972.33777,1558.78901,4503.1158900
t2774,2774,2957.20016,10975.41808,1562.42609,4375.1285200
t2775,2775,2970.65967,11045.48191,1567.95885,4365.3298300
t2776,2776,2952.41136,10999.60628,1557.5557,4501.5212100
t2777,2777,2913.5288,10833.6458,1543.58739,4612.4877400
t2778,2778,2711.2522,10051.41322,1476.22953,4634.8132400
t2779,2779,2432.87957,9264.59007,1436.91863,4696.4721800
t278,278,2638.55757,9965.07682,1497.14674,4741.7199800
t2781,2781,2867.16365,10700.13445,1572.39927,4843.2475800
t2782,2782,2822.15303,10443.80217,1583.72213,4910.6223300
t2783,2783,2696.86266,9823.29935,1559.08566,5077.4613300
t2784,2784,2655.39671,9495.41695,1546.30032,5118.1965600
t2785,2785,2576.48376,9172.34131,1520.92563,4876.7700200
t2786,2786,2428.41089,8688.9579,1496.68994,4727.0761700
t2787,2787,2317.36284,8330.38152,1473.20334,4742.4637700
t2788,2788,2250.54421,8112.65927,1466.38627,4693.1822500
t2789,2789,2231.40708,8031.23816,1459.2646,4661.2501600
t279,279,2267.50927,8128.76317,1463.3155,4657.5723900
t2791,2791,2413.67231,8722.45461,1477.06956,4821.4081700
t2792,2792,2650.15586,9551.64161,1498.67937,4680.3431100
t2793,2793,2746.92965,9843.49946,1497.79423,4505.5656100
t2794,2794,2870.55555,10344.9585,1536.53835,4579.7986400
t2795,2795,2980.98327,10708.61214,1555.91486,4562.3585400
t2796,2796,3022.64018,10921.22018,1559.79059,4521.5846400
t2797,2797,3001.36338,10972.33777,1558.78901,4503.1158900
t2798,2798,2957.20016,10975.41808,1562.42609,4375.1285200
t2799,2799,2970.65967,11045.48191,1567.95885,4365.3298300
t28,28,2952.41136,10999.60628,1557.5557,4501.5212100
t2801,2801,2913.5288,10833.6458,1543.58739,4612.4877400
t2802,2802,2711.2522,10051.41322,1476.22953,4634.8132400
t2803,2803,2432.87957,9264.59007,1436.91863,4696.4721800
t2804,2804,2638.55757,9965.07682,1497.14674,4741.7199800
t2805,2805,2867.16365,10700.13445,1572.39927,4843.2475800
t2806,2806,2822.15303,10443.80217,1583.72213,4910.6223300
t2807,2807,2696.86266,9823.29935,1559.08566,5077.4613300
t2808,2808,2655.39671,9495.41695,1546.30032,5118.1965600
t2809,2809,2576.48376,9172.34131,1520.92563,4876.7700200
t281,281,2428.41089,8688.9579,1496.68994,4727.0761700
t2811,2811,2317.36284,8330.38152,1473.20334,4742.4637700
t2812,2812,2250.54421,8112.65927,1466.38627,4693.1822500
t2813,2813,2231.40708,8031.23816,1459.2646,4661.2501600
t2814,2814,2267.50927,8128.76317,1463.3155,4657.5723900
t2815,2815,2413.67231,8722.45461,1477.06956,4821.4081700
t2816,2816,2650.15586,9551.64161,1498.67937,4680.3431100
t2817,2817,2746.92965,9843.49946,1497.79423,4505.5656100
t2818,2818,2870.55555,10344.9585,1536.53835,4579.7986400
t2819,2819,2980.98327,10708.61214,1555.91486,4562.3585400
t282,282,3022.64018,10921.22018,1559.79059,4521.5846400
t2821,2821,3001.36338,10972.33777,1558.78901,4503.1158900
t2822,2822,2957.20016,10975.41808,1562.42609,4375.1285200
t2823,2823,2970.65967,11045.48191,1567.95885,4365.3298300
t2824,2824,2952.41136,10999.60628,1557.5557,4501.5212100
t2825,2825,2913.5288,10833.6458,1543.58739,4612.4877400
t2826,2826,2711.2522,10051.41322,1476.22953,4634.8132400
t2827,2827,2432.87957,9264.59007,1436.91863,4696.4721800
t2828,2828,2638.55757,9965.07682,1497.14674,4741.7199800
t2829,2829,2867.16365,10700.13445,1572.39927,4843.2475800
t283,283,2822.15303,10443.80217,1583.72213,4910.6223300
t2831,2831,2696.86266,9823.29935,1559.08566,5077.4613300
t2832,2832,2655.39671,9495.41695,1546.30032,5118.1965600
t2833,2833,2576.48376,9172.34131,1520.92563,4876.7700200
t2834,2834,2428.41089,8688.9579,1496.68994,4727.0761700
t2835,2835,2317.36284,8330.38152,1473.20334,4742.4637700
t2836,2836,2250.54421,8112.65927,1466.38627,4693.1822500
t2837,2837,2231.40708,8031.23816,1459.2646,4661.2501600
t2838,2838,2267.50927,8128.76317,1463.3155,4657.5723900
t2839,2839,2413.67231,8722.45461,1477.06956,4821.4081700
t284,284,2650.15586,9551.64161,1498.67937,4680.3431100
